"activity"	"subject"	"tBodyAccmeanX"	"tBodyAccmeanY"	"tBodyAccmeanZ"	"tBodyAccstdX"	"tBodyAccstdY"	"tBodyAccstdZ"	"tGravityAccmeanX"	"tGravityAccmeanY"	"tGravityAccmeanZ"	"tGravityAccstdX"	"tGravityAccstdY"	"tGravityAccstdZ"	"tBodyAccJerkmeanX"	"tBodyAccJerkmeanY"	"tBodyAccJerkmeanZ"	"tBodyAccJerkstdX"	"tBodyAccJerkstdY"	"tBodyAccJerkstdZ"	"tBodyGyromeanX"	"tBodyGyromeanY"	"tBodyGyromeanZ"	"tBodyGyrostdX"	"tBodyGyrostdY"	"tBodyGyrostdZ"	"tBodyGyroJerkmeanX"	"tBodyGyroJerkmeanY"	"tBodyGyroJerkmeanZ"	"tBodyGyroJerkstdX"	"tBodyGyroJerkstdY"	"tBodyGyroJerkstdZ"	"tBodyAccMagmean"	"tBodyAccMagstd"	"tGravityAccMagmean"	"tGravityAccMagstd"	"tBodyAccJerkMagmean"	"tBodyAccJerkMagstd"	"tBodyGyroMagmean"	"tBodyGyroMagstd"	"tBodyGyroJerkMagmean"	"tBodyGyroJerkMagstd"	"fBodyAccmeanX"	"fBodyAccmeanY"	"fBodyAccmeanZ"	"fBodyAccstdX"	"fBodyAccstdY"	"fBodyAccstdZ"	"fBodyAccmeanFreqX"	"fBodyAccmeanFreqY"	"fBodyAccmeanFreqZ"	"fBodyAccJerkmeanX"	"fBodyAccJerkmeanY"	"fBodyAccJerkmeanZ"	"fBodyAccJerkstdX"	"fBodyAccJerkstdY"	"fBodyAccJerkstdZ"	"fBodyAccJerkmeanFreqX"	"fBodyAccJerkmeanFreqY"	"fBodyAccJerkmeanFreqZ"	"fBodyGyromeanX"	"fBodyGyromeanY"	"fBodyGyromeanZ"	"fBodyGyrostdX"	"fBodyGyrostdY"	"fBodyGyrostdZ"	"fBodyGyromeanFreqX"	"fBodyGyromeanFreqY"	"fBodyGyromeanFreqZ"	"fBodyAccMagmean"	"fBodyAccMagstd"	"fBodyAccMagmeanFreq"	"fBodyBodyAccJerkMagmean"	"fBodyBodyAccJerkMagstd"	"fBodyBodyAccJerkMagmeanFreq"	"fBodyBodyGyroMagmean"	"fBodyBodyGyroMagstd"	"fBodyBodyGyroMagmeanFreq"	"fBodyBodyGyroJerkMagmean"	"fBodyBodyGyroJerkMagstd"	"fBodyBodyGyroJerkMagmeanFreq"
"64"	"WALKING"	"17"	0.272341855245902	-0.0184875403339344	-0.109792122032787	-0.31950017295082	-0.0175797885542623	-0.265824489180328	0.92811236852459	-0.179927382704918	-0.190265949622951	-0.980983351639344	-0.968613202622951	-0.956903248196721	0.0773188580032787	0.0130098548360656	0.0243753334442623	-0.355492635409836	-0.0935385034	-0.534303311639344	-0.00922265519180328	-0.0839773343770492	0.0757132656704918	-0.47981351295082	-0.454932903934426	-0.386044435409836	-0.109959237927869	-0.0379251328622951	-0.0513807166754098	-0.431296148196721	-0.560203489016393	-0.524422887377049	-0.151151487704918	-0.461837866885246	-0.151151487704918	-0.461837866885246	-0.301093269180328	-0.275672786229508	-0.335009836885246	-0.522494763606557	-0.517167440655738	-0.53970849147541	-0.360991674918033	-0.0650267622126229	-0.382832802295082	-0.304806274098361	-0.0556137930852459	-0.262391594918033	-0.414940955557377	0.00857138068540984	-0.0933328732232787	-0.423446094590164	-0.194232721737705	-0.523427055737705	-0.343866129016393	-0.0470379377672131	-0.543872996229508	-0.43680842295082	-0.40049341595082	-0.446731876721311	-0.40771670852459	-0.490166286557377	-0.398809217540984	-0.504849290819672	-0.439238787704918	-0.438768699508197	-0.102582658990164	-0.0761681172065574	-0.163270727868852	-0.429380043442623	-0.565162507704918	0.174349227754098	-0.335938891803279	-0.211231860180328	0.0274103270236066	-0.518618058688525	-0.615320077704918	0.351564688770492	-0.582711859672131	-0.520385479180328	0.152044228696721
"65"	"WALKING_DOWNSTAIRS"	"17"	0.29391828326087	-0.0167359404347826	-0.0892432745173913	0.187719760269565	-0.0607892037384783	-0.231064156615217	0.928817578043478	-0.151077057652174	-0.160962985956522	-0.950026242173913	-0.946576675652174	-0.901097766521739	0.118250858006522	-0.0113826178208696	-0.00939838078195652	-0.103436471413043	-0.304063534173913	-0.536331570652174	0.0677728390673913	-0.123517195928261	0.0162878745776087	-0.370436868891304	-0.459281989565217	-0.468462984347826	-0.1077700285	-0.0381702367441304	-0.0582518846641304	-0.526801825217391	-0.572144734130435	-0.542770646521739	0.148951103536087	0.0914076757326087	0.148951103536087	0.0914076757326087	-0.221631694184783	-0.206576683876087	-0.232641763307609	-0.352687281086957	-0.540325787826087	-0.592319490869565	-0.0226239171245652	-0.130272514565217	-0.3180818605	0.258941676302174	-0.0860527358695652	-0.245413541641304	-0.514562240434783	-0.155801013828261	-0.113333185608696	-0.215092049054348	-0.351268404347826	-0.498668458043478	-0.0718767032673913	-0.298931144913043	-0.573043711086957	-0.508557029565217	-0.559085845869565	-0.452939005217391	-0.316412962967391	-0.451126869347826	-0.403380386086957	-0.393194731747826	-0.469390428043478	-0.540949520217391	-0.279498021580435	-0.0744451681576087	-0.154726798605435	0.0580680522108696	-0.0618876767130435	-0.0553633752984783	-0.188680399771739	-0.236538515947826	-0.0445946372391304	-0.40943875826087	-0.428868687826087	-0.0258920214847826	-0.57734888	-0.643399203913044	0.163045288093478
"66"	"WALKING_UPSTAIRS"	"17"	0.252604768583333	-0.0228645614308333	-0.121290442104167	-0.062952754100625	-0.0131721014395833	-0.230220954239583	0.853530565833333	-0.284153753333333	-0.298171464166667	-0.949460372291667	-0.91597346625	-0.930159843541667	0.07680441704375	0.03083565139375	0.00759533846458334	-0.292665827083333	-0.349791873229167	-0.657430836041667	-0.0304250571395833	-0.0548455941370417	0.0560931358145833	-0.496562732729167	-0.493044125208333	-0.234402350714583	-0.142655397660417	-0.0414496328508333	-0.0223482086545833	-0.606044344375	-0.676722847708333	-0.610586202291667	-0.0128062276916667	-0.1028777303875	-0.0128062276916667	-0.1028777303875	-0.357233897916667	-0.390912450416667	-0.235191249091667	-0.440837260125	-0.637367490625	-0.68231162875	-0.1397522212625	-0.1175197356	-0.3999234945625	-0.0355381172854167	-0.0252781736083333	-0.2048157105	-0.5292345090625	-0.15669437456875	-0.258321394134167	-0.360272225833333	-0.37705192875	-0.633017707916667	-0.287219038291667	-0.365114263583333	-0.680325770833333	-0.576044001875	-0.474055998333333	-0.552822976041667	-0.416223018291667	-0.521435415208333	-0.324273713333333	-0.5244683916875	-0.481154119791667	-0.2778914704375	-0.230933831489583	-0.210551597316667	-0.349178571291667	-0.150305643291667	-0.217393170604167	-0.184408514979167	-0.360299853125	-0.437383107916667	-0.0890136151333333	-0.504066956875	-0.496444579791667	-0.103520890333333	-0.669008763541667	-0.7241557425	0.0865541719604167
"67"	"LAYING"	"19"	0.272653733493976	-0.0171426864421687	-0.10898146186747	-0.965019579518072	-0.973449968554217	-0.984672837228916	-0.680043155060241	0.725646622771084	0.68762385253012	-0.958959611084337	-0.986993149638554	-0.988819031566265	0.0772317998650602	0.011149573306747	-0.000988690855325301	-0.983605223493976	-0.974524522650602	-0.988260181084337	-0.0312072730559566	-0.0952628014096386	0.10860511373494	-0.981357611445783	-0.963617705662651	-0.973197523855422	-0.0956018266746988	-0.0371476597051807	-0.0599161477951807	-0.976105663493976	-0.984607728915663	-0.986958363975904	-0.96626080686747	-0.963193489036145	-0.96626080686747	-0.963193489036145	-0.98478434	-0.980668287831325	-0.953263432771084	-0.955906646506024	-0.985342497710843	-0.980245510843374	-0.97453373	-0.972798824096386	-0.985340447349398	-0.962085001204819	-0.974832075662651	-0.984740998192771	-0.25318866264	0.292492930166145	0.293722260911807	-0.983478561807229	-0.974878270963855	-0.986506488795181	-0.985278006987952	-0.975964111566265	-0.988558703373494	0.135277438	0.0838227031284337	0.117028928487952	-0.974196217590361	-0.972061003493976	-0.97393233253012	-0.983944795060241	-0.959831365783133	-0.975417523855422	0.249209411510602	-0.156450013338554	0.0518654912277108	-0.971957401325301	-0.964056773975904	0.168481196584337	-0.980621564096386	-0.979452188433735	0.211317149549398	-0.965624724457831	-0.957496024457831	0.0778651216506024	-0.981890470361446	-0.97932784746988	0.0457006718048193
"68"	"SITTING"	"19"	0.273830316164384	-0.016739260030137	-0.10870765430137	-0.976357663013699	-0.950388943972603	-0.951929615068493	0.581371509041096	0.360343534657534	0.489126594657534	-0.969355010136986	-0.96996981369863	-0.960394960821918	0.0753747129191781	0.0137921005843836	0.00173106800213699	-0.987043285479452	-0.979267729041096	-0.986704740273973	-0.0214151280054795	-0.0520207886438356	0.0968980718168493	-0.984625306849315	-0.959758309589041	-0.96559497630137	-0.100986131452055	-0.0425170215068493	-0.0590801684246575	-0.988464752739726	-0.987465915068493	-0.98531069	-0.962074065616438	-0.951755657260274	-0.962074065616438	-0.951755657260274	-0.986423976027397	-0.984205184931507	-0.942229043835616	-0.950491807945205	-0.989450316575342	-0.985831284657534	-0.979238031780822	-0.960763181917808	-0.96633509109589	-0.975204245342466	-0.948053070136986	-0.947514931780822	-0.315288055164384	-0.00741060234232877	-0.00357815742876712	-0.986775590136986	-0.979141571643836	-0.98398048	-0.988576991369863	-0.980999857671233	-0.988151915753425	0.091700311709589	-0.0925759101945205	0.0185381853307808	-0.981743664931507	-0.968188675753425	-0.968235777945205	-0.985576048219178	-0.955598610136986	-0.967869249178082	-0.0192868116287671	-0.39302195830137	-0.147366971379452	-0.962632577945206	-0.952802277671233	-0.0538580142455342	-0.983751646712329	-0.983687272739726	0.268456602178082	-0.964238768493151	-0.950484417260274	-0.192451620806849	-0.986727418493151	-0.985416444657534	0.0978646251164384
"69"	"STANDING"	"19"	0.27817226	-0.0154244056945205	-0.10904190460274	-0.989910996849315	-0.944430270684931	-0.952599653972603	0.944045837534247	-0.223897807808219	0.130643717849315	-0.992411542465753	-0.971426607808219	-0.958862043972603	0.0754120366712329	0.00991338273931507	0.00129216333878082	-0.984792035205479	-0.970543276575342	-0.986142491917808	-0.025090574020274	-0.0631429827260274	0.0710520180136986	-0.946109711917808	-0.96957632369863	-0.960734258356164	-0.0990467890520548	-0.0422918533780822	-0.0523769867072603	-0.97512668739726	-0.988096672191781	-0.983453911232877	-0.960505683561644	-0.962549342465753	-0.960505683561644	-0.962549342465753	-0.983068923561644	-0.979640838082192	-0.94174504109589	-0.937951031506849	-0.985801637671233	-0.983069427945205	-0.987352048356164	-0.952872872465753	-0.968543351780822	-0.991161671369863	-0.943193755068493	-0.947753961643836	0.0424164044835616	-0.0362605168315068	0.0261012090616438	-0.985039596164384	-0.970011345890411	-0.983463295479452	-0.985913722328767	-0.973588517808219	-0.987524587534247	0.199135943480822	-0.11251381169863	0.0286308635315068	-0.947865639178082	-0.975061671643836	-0.965100636164384	-0.946607045616438	-0.966967238082192	-0.963212791780822	-0.283665469939726	-0.291796963682192	-0.113976427853425	-0.968910788767123	-0.964259110821918	0.00178112668493151	-0.979135412739726	-0.979179149452055	0.29073713539726	-0.958578129589041	-0.936723548493151	-0.24702361689726	-0.984536610136986	-0.982228582191781	0.0645676883
"70"	"WALKING"	"19"	0.273931172307692	-0.0191773587903846	-0.122736673192308	-0.0489049407963462	0.181801561185577	-0.13947794235	0.935222559230769	-0.2233381	-0.0898428797307692	-0.9698614625	-0.958651200384615	-0.929187930961539	0.0822246284461538	0.0144113482019523	-0.0327528722288462	0.110306729315577	0.0809271194038462	-0.179390497475	-0.0274970979894231	-0.0751569333730769	0.0798106981923077	-0.0264357957923077	-0.114406108840577	-0.104202986482692	-0.0832353261384615	-0.0307128442115385	-0.0603091962115385	0.0801186523134615	-0.291594827626923	-0.213494065344231	0.0648173438653846	-0.0993927171359615	0.0648173438653846	-0.0993927171359615	0.109450990201923	0.0356558788076923	0.100045071430769	-0.0218463165461538	-0.164699977592308	-0.271487480103846	-0.0299815666923077	0.169258575663077	-0.104423357596154	-0.0578820787019231	0.112615077990385	-0.233872331063462	-0.176447542226923	0.05707673046	0.351860011634615	0.0336380997853846	0.0107318703980769	-0.129367902596154	0.0908366492173077	0.0854010732076923	-0.227829841936346	-0.214787048403846	-0.388095890192308	-0.0054044236	0.228142361865385	-0.0973549846596154	-0.01050470716	-0.108388809533846	-0.133010285461538	-0.220271190807692	-0.0936162175923077	-0.0765832364115385	-0.0330194535942308	0.0322272296217308	-0.324793406057692	0.307394950576923	0.0730179928688462	-0.0222869586038462	0.124998092238462	-0.0952460452365385	-0.141598402309615	0.174359231311538	-0.262442822846154	-0.336148733	0.250382686807692
"71"	"WALKING_DOWNSTAIRS"	"19"	0.262688053871795	-0.0145942275069487	-0.133695240660974	0.626917070512821	0.514816445641026	0.049322451025641	0.881940855128205	-0.215018042307692	-0.126146868942821	-0.899726139487179	-0.917880864102564	-0.899363131794872	0.0730930306923077	-0.0386872111282051	-0.00955202497435897	0.544273037307692	0.355306716915385	-0.0200111148717949	-0.205775427307692	0.0274707556666667	0.163962510807692	0.267657219333333	0.0483147743589744	-0.0314083457948718	-0.0337429578461538	-0.0394612603358974	-0.0545565563487179	0.179148649684615	-0.0146299196923077	0.116646170221282	0.644604325128205	0.413472376589744	0.644604325128205	0.413472376589744	0.434490400974359	0.450612065720513	0.418004608615385	0.237821231894872	0.0875816618205128	-0.0438985022538462	0.537012022051282	0.494457802230769	0.110659220744872	0.658506543333333	0.427928785230769	-0.0783635041538461	-0.323137202076923	0.0126113511538462	0.293956386538462	0.474317256051282	0.276716853307692	0.0595905768717949	0.476803887476923	0.349771285415897	-0.0983930104846154	-0.240575873128205	-0.387547819487179	-0.116947001820513	0.474962448333333	0.147083143564103	0.210673073192308	0.196613286661538	-0.028489571974359	-0.215892226769231	-0.147027421297436	0.101341293433333	0.195664853055641	0.586637550769231	0.0828630624102564	0.226461674461538	0.538404846128205	0.316346415348718	0.174679438294872	0.203979764835897	0.0320366671179487	0.163417975410256	-0.0229045295641026	-0.143254547512821	0.185185491589744
"72"	"WALKING_UPSTAIRS"	"19"	0.242118808925	-0.0303986615775	-0.151054607725	-0.1287420952375	0.176349922525	-0.1904685504575	0.8294283725	-0.3871007085	-0.2210087627	-0.916495992	-0.9010448505	-0.83693567475	0.08315450836225	0.056818586275	0.0316681980575	-0.1742790558	-0.0128865483575	-0.4442822275	0.0388537087875	-0.134514320575	-0.000233248224999999	-0.4068000325	-0.17263322355	-0.110117174875	-0.1018063044	-0.0346288461475	-0.0533545875525	-0.23937641116	-0.49212221875	-0.3754149830025	0.01738119347275	-0.177666828025	0.01738119347275	-0.177666828025	-0.114189605875	-0.284060693125	-0.06161577145	-0.26440144275	-0.372790526575	-0.50740029025	-0.15687949467775	0.111818164225	-0.2196444734075	-0.11993477534	0.13255758081125	-0.2399806950525	-0.344101732195	0.01976741622	0.0488512923725	-0.2053226461925	-0.073928372175	-0.3806571232	-0.2172651781	-0.0131695876025	-0.50771620575	-0.273942744225	-0.364347950525	-0.187567271425	-0.194485509535	-0.2254218170275	-0.06612935167	-0.4775147465	-0.149925160355	-0.207498123525	0.0111728554515	-0.191499705925	-0.15202952495	-0.07962876322	-0.368253499	0.1670048042575	-0.187391317015	-0.43467125	0.296851347275	-0.28884026785	-0.3771327525	0.0750700310425	-0.4771839145	-0.58828966075	0.260346441375
"73"	"LAYING"	"21"	0.271325472455556	-0.0184233048415556	-0.103253832233333	-0.955019866222222	-0.956959422222222	-0.945653787777778	-0.174349174822222	0.599992678	0.788251027111111	-0.945905270555556	-0.983732936111111	-0.952416332444444	0.0820150201077778	0.0119943671007778	-0.0139053438591111	-0.984826520888889	-0.971584753222222	-0.983977644222222	-0.0305126188777778	-0.113800486377778	0.0980906517	-0.975411857555556	-0.952147091444444	-0.981345430888889	-0.0964118375066667	-0.0346275066055556	-0.0601398663555556	-0.984643717333333	-0.981998497777778	-0.988749495666667	-0.952596583222222	-0.942186431444444	-0.952596583222222	-0.942186431444444	-0.982800330555556	-0.978552618777778	-0.949278890222222	-0.949289148	-0.985915906888889	-0.982246471555556	-0.968234375555556	-0.960069247	-0.961772190555556	-0.950929451222222	-0.957258971111111	-0.940919006555556	-0.5170305295	0.0857486930922889	0.0249888787754444	-0.984188841222222	-0.972039417111111	-0.981630805333333	-0.987061376777778	-0.973164432777778	-0.984925270666667	0.0883780669131111	-0.0257551308055556	0.043929421471	-0.973410473	-0.964968005222222	-0.980811216111111	-0.976226919888889	-0.946599855444444	-0.983270707333333	-0.105481413654444	-0.407760367	0.266238545	-0.953769071222222	-0.944449070888889	-0.101802808811111	-0.978444123888889	-0.977604878888889	0.299647660524444	-0.962349012888889	-0.949736575111111	-0.20657270175	-0.982993315111111	-0.982305117444444	0.209995237416667
"74"	"SITTING"	"21"	0.277539616823529	-0.0144009705494118	-0.112057887741176	-0.991777287176471	-0.966877560941176	-0.959567861764706	0.940031368	0.0215206708823529	-0.0567766060705882	-0.992936404470588	-0.979355363176471	-0.965426493882353	0.0757109789882353	0.0121020139594259	-0.000175352166235294	-0.989439392235294	-0.979002804823529	-0.985823622941176	-0.0198712820612471	-0.0653077503317647	0.0831326042823529	-0.988410501294118	-0.976380487294118	-0.976972658588235	-0.101114775129412	-0.0391483428502824	-0.0526409877294118	-0.989472968470588	-0.989722663529412	-0.987954515294118	-0.974734999411765	-0.971994251294118	-0.974734999411765	-0.971994251294118	-0.985947225176471	-0.986520865058824	-0.964971113764706	-0.971225061647059	-0.990307349882353	-0.990302232705882	-0.990610228	-0.968060947058824	-0.970859342941176	-0.992375229411765	-0.96756129	-0.956412505058824	0.0879110564870588	0.173532229868235	0.127984474170588	-0.989759187058823	-0.979180438588235	-0.983434322941176	-0.990027822470588	-0.980347168823529	-0.986845672352941	0.244349529764706	-0.0118456245047059	0.0250360370447059	-0.984893559764706	-0.979830938	-0.976839728941176	-0.98955931	-0.974723217647059	-0.979130678470588	0.0890460544552941	-0.16118334856	0.0208820463952941	-0.974829227058824	-0.974447593176471	0.250062689644706	-0.985342358705882	-0.986991549529412	0.327937039236471	-0.977839702352941	-0.972027251294118	0.0449663254035294	-0.990014272588235	-0.991062204823529	0.248299546952471
"75"	"STANDING"	"21"	0.27695224258427	-0.0167084730205618	-0.110417855808989	-0.981419961123596	-0.943601625393258	-0.946123407078652	0.881213341910112	-0.346155558876404	-0.207685689775281	-0.982906668876405	-0.977681415955056	-0.958590002247191	0.0754543858764045	0.0100621171270225	-0.00332093673865168	-0.97706335011236	-0.963921458202247	-0.977915677191011	-0.0191731896359551	-0.0738115865407865	0.0864863265393258	-0.962514526067416	-0.955979192696629	-0.959327022022472	-0.103199796370787	-0.0404300756516854	-0.0538211740234831	-0.971866494606742	-0.976815894044944	-0.975427259325843	-0.958774298089888	-0.956919898202247	-0.958774298089888	-0.956919898202247	-0.974765161910112	-0.97160651494382	-0.949837151797753	-0.945614401797753	-0.976857084157303	-0.976153687752809	-0.978327686179775	-0.949694904269663	-0.960274142134831	-0.982892836629213	-0.94354515752809	-0.942458908314607	-0.0850076160265618	0.0366345350988764	0.0292119055213483	-0.976803010674157	-0.964503015505618	-0.974780645393258	-0.979530485393258	-0.966024075955056	-0.979723339662921	0.156072448511236	-0.11577347441236	-0.0494048593741573	-0.956989964269663	-0.960082591123596	-0.959432562359551	-0.964530315842697	-0.954080913707865	-0.963124572134831	-0.187974567774157	-0.248811283196742	-0.0796430681910112	-0.962291334157303	-0.960041844382022	0.0947666458898876	-0.970634296404494	-0.97192611741573	0.29194637176382	-0.956723022359551	-0.947763172921348	-0.141992346874157	-0.976126760674157	-0.977706619550562	0.149979231510112
"76"	"WALKING"	"21"	0.279183526730769	-0.0181610317526923	-0.104319332403846	-0.297814843538462	0.0540880509209615	-0.16868872575	0.862524800961538	-0.370984549423077	-0.220947960192308	-0.969576355384615	-0.964144520576923	-0.974939388076923	0.0782251820211538	0.00235197553846154	-0.0101813421307692	-0.114888873837692	-0.0347143855729423	-0.425142604807692	-0.0459323393842308	-0.0590294439942308	0.0983715930038462	-0.432232883846154	-0.397892316730769	-0.311875599423077	-0.0868767709153846	-0.0515650260576923	-0.0621192104076923	-0.238908311384615	-0.482854309807692	-0.494927657115385	-0.123455661519231	-0.299709752173077	-0.123455661519231	-0.299709752173077	-0.148138991523077	-0.0838487968942308	-0.284775644807692	-0.408304434423077	-0.426930725	-0.450369988846154	-0.273496158519231	0.0338465813711538	-0.300309066730769	-0.308547185288462	-0.00256294245192308	-0.164961027194231	-0.159448399551923	0.0431149928317308	0.0951469189174423	-0.200442011365385	-0.112564739084615	-0.405700157884615	-0.107412802661538	-0.0148415165923077	-0.443563412692308	-0.195103003780769	-0.364918893846154	-0.296175012211538	-0.246657382884615	-0.371744086730769	-0.283262474865385	-0.491859244230769	-0.419400879423077	-0.385505359038462	-0.01686389495	-0.0170361394057692	-0.140755965930769	-0.251266388923077	-0.438149791153846	0.232789920596154	-0.144009889665385	-0.0186734409634615	0.201672106271154	-0.409516081153846	-0.512249343076923	0.385567790384615	-0.4995972025	-0.429323466346154	0.207788240815385
"77"	"WALKING_DOWNSTAIRS"	"21"	0.3014610196	-0.0173195390157778	-0.09816866218	0.224343492244444	0.301336399711111	-0.0717893558666667	0.872683205555556	-0.356673289555556	-0.187870253333333	-0.940194827777778	-0.940111830666667	-0.916324556888889	0.0901452883333333	-0.0213998492444444	-0.0125551085533333	0.00214655719111111	-0.0796009757622222	-0.246061882112444	-0.126388023595556	0.0162145300888889	0.148610020955556	-0.442148617666667	-0.353733478222222	-0.349759493777778	-0.0726461849022222	-0.07359521674	-0.0788436473888889	-0.549648320222222	-0.442426840888889	-0.428337693333333	0.245771699004444	0.264341903711111	0.245771699004444	0.264341903711111	-0.0802241799933333	0.0952339404955556	-0.184850019535556	-0.388420328666667	-0.452828682444444	-0.509130858444444	0.104323529982222	0.181138042506667	-0.0769713066866667	0.266987750733333	0.277894323022222	-0.145081705591111	-0.437231469111111	-0.146948731184444	0.132318102757111	-0.0377894711288889	-0.107306347733333	-0.196838264546667	-0.0463867896444444	-0.113161860322222	-0.293237567085333	-0.288856976111111	-0.431506656453333	-0.304566054624444	-0.366748752888889	-0.308879866288889	-0.238221682666667	-0.469790144111111	-0.388418746666667	-0.450772139111111	-0.221663381608889	0.0476218594644444	-0.0827761198333333	0.239895893822222	0.0791271386644444	0.0117020858033333	0.112442619741778	0.06320531452	0.01064073576	-0.406392284444444	-0.484489974222222	0.130888037993333	-0.490804948444444	-0.571666834444444	0.221357994106667
"78"	"WALKING_UPSTAIRS"	"21"	0.265194544680851	-0.0237218695148936	-0.125414265340426	-0.240808282276596	0.109787469104255	-0.219707928574468	0.781177210851064	-0.432309617446809	-0.309735038510638	-0.940911635531915	-0.941523624255319	-0.932716253829787	0.104034223065957	-0.0156290073042553	-0.0360115472978723	-0.424052014680851	-0.203209665702128	-0.562052350212766	0.062608688893617	-0.155622431382979	-0.00546829763829787	-0.53190941893617	-0.463136841489362	0.0517155421740426	-0.144351492595745	-0.0132022768074468	-0.00694066389361702	-0.573541839148936	-0.604469603617021	-0.564149244893617	-0.0810453188106383	-0.278474283829787	-0.0810453188106383	-0.278474283829787	-0.355047693617021	-0.404183875893617	-0.168982721146809	-0.420236002514894	-0.577935642978723	-0.647723419148936	-0.319169340234043	0.0221598658106383	-0.321712974042553	-0.213184048	0.0823434279595745	-0.22716417293617	-0.417990596617021	-0.0961003618297872	-0.136431040812766	-0.436839580425532	-0.205067301297872	-0.519815170851064	-0.462972848723404	-0.261261053404255	-0.603127367234043	-0.267817083638298	-0.297830831408511	-0.395904943744681	-0.446974007021277	-0.446691581702128	-0.155762354829787	-0.560968048723404	-0.478299637021277	0.0130916351042553	-0.144902649710638	-0.101887933444681	-0.360449590021277	-0.257894449148936	-0.403357611702128	0.029334838793617	-0.355443706553191	-0.47772185	0.167901534925532	-0.475369886808511	-0.483407096425532	-0.0184299309085106	-0.628915748723404	-0.700980410425532	0.20815593406383
"79"	"LAYING"	"22"	0.279959721194444	-0.0142629864502778	-0.110800924652778	-0.947735251944444	-0.913276301666667	-0.942945807916667	-0.418494577083333	0.632484075694444	0.771903907083333	-0.928781249027778	-0.958826938556944	-0.952435389166667	0.0752202242222222	0.00459834754236111	-0.00467438744166667	-0.970355191527778	-0.955151526805556	-0.974527011944444	-0.0208311371125	-0.09257231175	0.145003879319444	-0.956641905833333	-0.9618849625	-0.933251870694444	-0.100203934722222	-0.037608730565	-0.0702723568194445	-0.972092602916667	-0.980484171388889	-0.978636301805555	-0.934993799305556	-0.909407761152778	-0.934993799305556	-0.909407761152778	-0.971169779305556	-0.959849821805556	-0.926616373333333	-0.923911565972222	-0.981716936388889	-0.974201690972222	-0.953758542777778	-0.925524703472222	-0.954219235555556	-0.945656808055556	-0.912562856666667	-0.941163951388889	-0.224663531040542	0.0878775831008333	0.214869419902778	-0.969570326944444	-0.954833264305556	-0.970918941666667	-0.974126068055556	-0.9589609575	-0.976833164027778	0.0734034055506944	-0.12196479475	0.0415523452236111	-0.95336692	-0.964698258611111	-0.942570240416667	-0.958030986944444	-0.960711254583333	-0.936965638611111	-0.116959069579167	-0.143181333825	0.0627250150652778	-0.929818990972222	-0.913267251263889	0.0988290426666667	-0.962654791527778	-0.955635614444444	0.208852833405556	-0.946055840972222	-0.923552358194444	-0.0786142233430556	-0.976638980972222	-0.972789020833333	0.112423708402778
"80"	"SITTING"	"22"	0.273583822709677	-0.0123468446419355	-0.105827369516129	-0.978466823709677	-0.928059133795645	-0.917564853870968	0.839305928709677	0.208553884	0.315551492322581	-0.972009988709677	-0.954225015274194	-0.927950649854839	0.0807687311935484	-0.000842715149193548	-0.0126852481958065	-0.981664149193548	-0.964782832419355	-0.978928356290323	-0.0360430675032258	-0.0793617444354839	0.0804426775241936	-0.981099172419355	-0.950173478548387	-0.946501417741936	-0.0986493161935484	-0.0423409822741935	-0.0517193986693548	-0.985671250322581	-0.980275619354839	-0.97954410516129	-0.942167353870968	-0.924336184035484	-0.942167353870968	-0.924336184035484	-0.979303714032258	-0.968576776774194	-0.942077432741935	-0.933268487096774	-0.98547603483871	-0.976503766290323	-0.978505368225806	-0.939546007903226	-0.946635312419355	-0.97862319016129	-0.926995253483871	-0.909344305645161	-0.162725371198387	-0.0080693304516129	-0.099919259516129	-0.980944505967742	-0.963129472580645	-0.975330718709677	-0.984299609032258	-0.969776055483871	-0.981272224354839	0.214704630348387	-0.0605385147354839	-0.0355355531241935	-0.977266731129032	-0.959161754193548	-0.948367052258065	-0.982373346290323	-0.946107943548387	-0.951045695483871	-0.0392582344514516	-0.273301879941935	-0.11797502196129	-0.943078237096774	-0.926798029822581	-0.0543672717149677	-0.968908297096774	-0.967026275967742	0.207314701474194	-0.951952767258065	-0.93356300983871	-0.17107118966129	-0.977775448387097	-0.976318114516129	0.0911684162903226
